ID,y
1,78.49443651
2,93.4382983857
3,78.4503952927
4,78.4452038921
5,106.31705851
8,84.9502386973
10,101.973054253
11,84.7006682107
12,105.262403071
14,91.4003755878
15,112.379120175
16,100.16665263
17,90.3177500553
19,91.4152391884
20,100.852114247
21,90.3069844533
22,112.379120175
23,95.7918317483
26,97.9340574419
28,96.4216836118
29,95.7918317483
33,95.7918317483
35,97.9038201217
41,93.6988447355
42,94.3358136918
43,116.05148555
45,103.444491224
46,103.46477961
51,94.2468162915
53,79.143622054
55,112.134797474
56,94.0851515751
57,103.930668481
58,95.3391446586
59,102.67768826
63,112.08530032
64,94.9267212364
65,104.503594919
69,95.3391446586
71,95.3540082592
72,102.685113345
73,94.9267212364
76,102.671513162
77,104.98667422
78,116.05148555
82,94.9267212364
83,104.503594919
84,94.2604072929
85,103.453358016
87,112.089645674
88,93.6988447355
89,112.08530032
91,94.0851515751
93,95.3540082592
94,104.972242588
95,94.4482617228
96,112.089645674
97,94.330964369
98,112.134797474
99,94.0683784897
101,103.494814251
103,112.08530032
104,93.9006656354
105,111.709382504
110,95.3280969872
111,112.134797474
113,112.134797474
114,94.1906329219
115,112.330965578
117,112.08530032
120,94.330964369
121,112.089645674
122,94.3358136918
123,112.134797474
126,111.757834779
132,111.762107308
135,104.296048125
137,103.484478501
138,94.9267212364
140,94.0851515751
142,112.337058413
144,112.089645674
148,94.3112514456
149,112.097717582
155,93.6861990472
156,112.089645674
157,94.330964369
162,112.089645674
163,95.358857582
167,94.1857835991
172,116.05148555
179,112.134797474
180,94.3191684139
181,112.08530032
182,94.909948151
183,112.08530032
185,112.08530032
187,112.08530032
188,94.9267212364
189,94.2454672657
191,93.9055149582
192,112.830326188
193,94.2468162915
194,112.08530032
195,93.8858020348
196,112.08530032
198,95.3391446586
199,112.089645674
201,104.268791189
204,94.9267212364
205,103.672915464
206,94.1526813904
210,94.2468162915
211,103.494814251
216,112.089645674
219,116.05148555
220,93.8869601955
221,111.709382504
226,112.08530032
227,93.9055149582
228,112.089645674
230,112.089645674
231,94.330964369
235,116.05148555
236,94.0851515751
238,112.089645674
242,104.963574352
243,94.0851515751
244,79.2776042903
245,112.093489237
247,112.134797474
248,94.3247660204
249,94.3417885032
250,112.089645674
251,94.0851515751
253,116.05148555
254,94.3251847072
256,94.0851515751
257,94.3141912835
258,112.089645674
259,94.0683784897
262,79.4509675279
266,93.6724609352
267,112.134797474
272,103.455607035
273,112.08530032
275,94.3332364483
276,112.089645674
279,94.909948151
280,104.503594919
283,94.330964369
285,112.089645674
288,112.08530032
289,103.018539092
290,104.268791189
291,94.9267212364
292,112.08530032
293,111.709382504
296,94.3358136918
297,112.134797474
298,116.077262051
299,94.9553665985
304,93.9293109974
305,79.3018819695
306,94.2754616536
307,112.111076821
311,108.620601553
313,112.111076821
314,93.9144473968
316,95.0371324607
324,94.170590549
327,99.579628289
329,93.9293109974
330,112.111076821
337,104.370825741
338,94.9405029979
339,104.277087261
340,94.9553665985
343,94.359609731
345,116.077262051
346,94.2025051985
347,112.160573975
349,112.356742079
350,94.219278284
352,112.160573975
353,94.2144289612
354,79.2361248566
357,94.1137969372
358,112.160573975
362,112.111076821
364,116.202858585
365,103.529177278
366,94.9464778093
367,112.111076821
368,94.9553665985
370,79.1087437365
