ID,y
1,78.501953125
2,92.8998641968
3,78.6098937988
4,78.2760162354
5,111.751495361
8,92.2613983154
10,110.351028442
11,92.8351287842
12,113.49156189
14,93.2673797607
15,113.499099731
16,101.608314514
17,92.4100341797
19,93.2105865479
20,102.704437256
21,92.3885955811
22,113.592971802
23,94.4137191772
26,95.6518173218
28,95.5094070435
29,94.4137191772
33,94.4137191772
35,95.2891159058
41,93.4979858398
42,93.7933425903
43,115.23651123
45,103.621322632
46,103.688751221
51,93.9825439453
53,79.7969207764
55,112.15083313
56,93.4711303711
57,103.752792358
58,94.8422851562
59,102.486434937
63,112.208053589
64,94.5180206299
65,104.520339966
69,94.6301803589
71,95.0183258057
72,102.744613647
73,94.3890991211
76,102.62059021
77,105.22328186
78,114.682327271
82,94.3890991211
83,104.520339966
84,95.6658325195
85,103.46875
87,112.221878052
88,93.4979858398
89,112.322616577
91,93.6758117676
93,94.9010772705
94,104.907043457
95,98.3839874268
96,112.28187561
97,94.0405960083
98,112.206069946
99,93.4708557129
101,103.503433228
103,112.322616577
104,94.1857757568
105,111.983917236
110,94.7793731689
111,112.199035645
113,112.310012817
114,93.832824707
115,111.952438354
117,112.322616577
120,93.6457977295
121,112.206680298
122,94.2813873291
123,112.32056427
126,112.174835205
132,111.800964355
135,104.01751709
137,103.362426758
138,94.4538421631
140,93.7341766357
142,111.722839355
144,112.361328125
148,93.2955932617
149,113.21257019
155,93.6962890625
156,112.270217896
157,94.0405960083
162,112.29145813
163,95.0283660889
167,93.443939209
172,115.23651123
179,112.471206665
180,96.0617980957
181,111.816757202
182,94.7115783691
183,112.322616577
185,112.322616577
187,112.258331299
188,94.3974456787
189,93.9455718994
191,93.8277130127
192,112.135421753
193,93.8964996338
194,112.112884521
195,93.7456054688
196,112.527542114
198,94.8551940918
199,112.361328125
201,104.457000732
204,94.4439697266
205,103.386688232
206,93.243637085
210,93.9274749756
211,103.503433228
216,112.376998901
219,115.235824585
220,94.6828155518
221,111.975921631
226,111.816757202
227,93.4883270264
228,112.279281616
230,112.168518066
231,94.0405960083
235,115.337234497
236,93.4278259277
238,112.163757324
242,104.926086426
243,93.6758117676
244,79.114730835
245,112.167572021
247,113.079345703
248,92.2471237183
249,93.7077865601
250,112.323822021
251,93.4278259277
253,115.337234497
254,94.0946655273
256,93.690536499
257,93.3818664551
258,113.877655029
259,93.4799346924
262,80.8533172607
266,94.1964569092
267,112.558792114
272,103.539779663
273,112.322616577
275,97.5078582764
276,112.710571289
279,94.4105529785
280,104.541778564
283,93.5791625977
285,112.279281616
288,112.322616577
289,102.410430908
290,104.478439331
291,94.4382476807
292,112.38180542
293,111.87878418
296,96.0442352295
297,112.15435791
298,114.6900177
299,94.4738311768
304,93.7037811279
305,82.9332885742
306,94.0021972656
307,111.789123535
311,108.388626099
313,111.824432373
314,93.396774292
316,94.3557891846
324,94.0137634277
327,98.2974700928
329,93.7461395264
330,112.12890625
337,104.535812378
338,94.9013671875
339,104.459060669
340,94.5219268799
