ID,y
1,82.882520682
2,100.564793808
3,81.3536493983
4,80.4100427539
5,122.368204494
8,94.3682566302
10,113.957805215
11,95.3922600542
12,118.264441882
14,95.1989714091
15,117.745287942
16,105.47212845
17,101.965970808
19,95.2438992198
20,105.556684692
21,103.580310444
22,117.844248957
23,101.61704382
26,96.1323024836
28,94.1894982648
29,96.5643004783
33,96.2842524879
35,94.574959939
41,96.8506482931
42,94.4851487501
43,117.247094437
45,104.060207954
46,103.945970236
51,94.0628823185
53,80.5168641711
55,112.6287456
56,94.5106460187
57,104.069721791
58,95.1657251844
59,104.441228808
63,112.180586572
64,94.883586858
65,104.779925387
69,95.579072411
71,95.0408156881
72,104.261219258
73,94.4215362214
76,104.411935776
77,104.125406618
78,116.178495582
82,94.4209662285
83,104.779875598
84,94.3834092574
85,103.844322369
87,112.298039941
88,96.2537623079
89,112.781998025
91,94.6523943014
93,94.6750465345
94,104.347947955
95,96.2993593406
96,111.56339753
97,94.3760738979
98,112.94509929
99,94.170912993
101,104.328028109
103,112.781959301
104,94.1740382037
105,111.961795981
110,94.7767064055
111,112.464016649
113,112.900746789
114,93.4877985761
115,115.064439602
117,112.781920576
120,94.3366618241
121,112.406158231
122,94.0846796437
123,112.88221583
126,112.325153228
132,112.10649409
135,104.880355281
137,104.489129375
138,94.692417252
140,94.5107716831
142,113.750425714
144,112.302704089
148,93.905751873
149,114.522832455
155,94.3961953877
156,112.412040932
157,94.5176391978
162,112.352930829
163,94.7178752283
167,94.4011732532
172,116.065371651
179,113.16545084
180,93.9190406882
181,111.83184338
182,94.9304976801
183,112.781738017
185,112.781732485
187,112.174330234
188,94.1685878506
189,94.0595125138
191,94.3645674395
192,113.140947756
193,94.8785403396
194,112.047786744
195,93.81667965
196,112.498286646
198,94.6648129944
199,112.331913678
201,104.509691349
204,94.4326310535
205,105.15338876
206,94.3259354266
210,94.3835322607
211,104.338404997
216,112.515831699
219,115.605572846
220,93.9255891765
221,112.000645734
226,111.837204443
227,94.0986064067
228,112.335053225
230,112.353672184
231,93.7165159318
235,116.462954137
236,94.2441461524
238,112.9133961
242,104.651792507
243,94.4788734542
244,80.3963109809
245,112.181572767
247,117.937716237
248,93.9611760813
249,94.311114086
250,111.898819499
251,94.2441046618
253,116.471403494
254,93.9524404545
256,94.27898147
257,93.6545804167
258,112.366918492
259,94.247333047
262,80.0625247347
266,94.3443826324
267,115.038148854
272,103.639986566
273,112.779314697
275,101.235348273
276,112.914326872
279,94.6022244031
280,104.769969421
283,94.4538299829
285,112.449677449
288,112.779273206
289,94.7742576626
290,104.535288284
291,94.650312016
292,111.524291618
293,112.420135192
296,108.84420437
297,112.095510054
298,115.95558943
299,94.4655596105
304,93.7541367735
305,87.899300194
306,94.4248779518
307,111.826909025
311,109.684650055
313,111.836189131
314,93.9722711509
316,94.3738862358
324,95.3764969766
327,94.619000247
329,93.8723071255
330,112.051912514
337,103.918765311
338,94.926472746
339,104.978491381
340,94.8871202858
343,93.7760298534
345,115.622661631
346,94.3473275173
347,114.851041119
349,112.21768475
350,93.7112902737
352,112.428331549
353,93.9883588708
354,78.6100589919
357,94.1311206314
358,112.628898377
362,114.121567528
364,116.389138385
365,110.66091323
366,94.4197618208
367,112.301451343
368,94.6391697852
370,79.2705272897
373,94.9413018192
377,94.0498147808
378,112.389185034
382,104.375563987
384,112.334618803
390,94.500763675
392,112.027938915
393,112.274370263
395,94.67962725
396,104.71211356
399,78.7821874288
406,111.841814153
408,111.841808621
409,93.957225008
410,80.1083656826
412,112.058948812
413,93.2270558358
419,94.6812251755
420,112.944809219
421,93.3128254579
430,103.288248482
434,94.122192558
436,94.6866785739
437,94.4384729788
438,93.5094948693
439,112.585884045
440,94.2980113022
443,112.876412989
446,94.4557996948
448,94.502094037
452,94.5180092567
453,103.953701653
457,104.513417785
458,94.3284229032
459,114.306647143
460,104.019119206
462,104.917582931
464,104.326576536
465,115.60488948
467,117.738693373
471,111.891748937
472,78.3946271164
473,94.2499879265
475,94.4747396351
480,94.7462587092
488,112.796829433
490,111.82640284
491,104.238935527
492,79.1208915063
493,94.1672279445
497,93.5037122655
498,112.501706527
499,94.4213249284
500,110.214242919
501,94.320150494
502,114.431532946
506,80.3482560806
510,112.191903891
511,93.6414135466
512,93.7406710069
516,109.36271515
518,93.8876348313
519,114.675499707
521,93.7473541173
522,112.740167077
526,112.227689826
529,95.0987759698
532,111.892683839
533,94.3993981981
536,112.861009257
537,100.440738018
539,94.4310226947
540,104.339376423
541,94.2872468471
543,94.0965347826
546,112.448613916
547,94.2171993936
548,79.3755374796
551,94.2090058316
552,104.021137435
556,103.63385303
557,94.7261375915
558,112.30092303
559,94.723622618
560,105.061852973
562,105.181143569
566,94.9666769147
570,112.501507372
571,94.4443431743
572,104.774217106
573,94.2986018089
575,115.604585216
576,111.334008007
577,93.5116574256
579,93.8909659936
580,111.684189775
581,111.91197612
589,111.826129002
591,103.434828724
593,94.6524213477
594,103.465818481
595,94.4055310902
598,94.1482197881
602,111.558696758
604,112.461493014
606,112.842006545
608,94.3504521117
609,104.353376327
610,94.113727764
616,112.16968204
617,94.1725951609
618,104.293038423
620,104.504584194
622,112.538386547
623,93.3484393778
624,122.486748282
626,111.921614141
628,112.216904935
629,94.1479733928
630,112.363251629
637,94.6082818418
638,104.606383656
643,94.5964427376
645,94.7457183895
646,115.155741716
648,95.1233334317
652,94.970694319
653,94.4398491745
654,112.506691895
656,112.176951809
657,94.5992039287
659,94.4594446228
660,104.786779808
663,93.934244374
664,112.66001875
666,103.744135563
668,111.675953325
669,94.197891236
671,94.9970967757
675,93.7410069064
677,94.583974214
678,111.778795773
679,104.453141242
682,94.7481014115
685,104.058819522
687,94.308475482
688,94.1784326018
693,112.159127265
696,94.9221851094
698,94.2014368199
701,95.3524385867
704,104.221781533
705,116.067617463
709,112.612450482
710,94.0980915984
711,104.221517247
712,94.8870183624
714,112.063433396
715,94.2684887537
716,111.829794352
717,93.9287905637
720,115.662048474
721,94.3678399474
724,108.232210338
725,94.3114372875
726,112.93857542
728,112.647761744
731,94.3576159491
734,104.932275073
738,94.3758533339
745,112.124230548
746,93.8876056674
751,80.3233902768
754,94.1170413816
756,94.3302908701
758,94.3901342129
759,113.543049113
761,116.011609112
766,94.4188621697
767,111.67449766
768,93.3703807447
769,112.5466173
770,96.9098437286
771,79.1922173205
772,104.643297948
773,94.1841820012
774,112.34187951
776,112.34312061
777,94.6050387776
780,116.349838625
782,104.323833297
787,103.675465171
788,94.441178896
792,93.556463387
793,112.009349338
798,94.4817074694
800,93.7799584576
806,111.829545409
809,112.639741215
811,113.479051121
812,93.1949177865
814,115.595069981
816,104.405480309
817,94.6719005193
818,107.357050699
820,112.54609928
823,94.3258769133
829,93.4638914052
830,113.204061101
831,93.3022403252
834,112.003177708
839,94.6364472282
841,79.514274699
844,104.384167576
845,94.053298551
848,93.8575703162
850,96.1595962241
851,104.165466165
852,95.9657982804
854,93.9094071746
855,94.5900372697
856,103.834584691
859,103.836030683
861,112.3365348
864,94.0530582475
865,112.331073995
866,94.3786722847
867,94.0142649359
869,94.6468190188
871,93.7028550552
872,111.82936285
882,103.869576868
883,94.1322539117
885,94.732654545
888,94.9169909099
893,111.90423565
901,111.759823845
903,104.330557673
904,94.4260595217
905,104.467535973
910,94.7979499174
911,112.315248112
914,112.578314695
918,113.051963489
921,93.544008276
928,94.3216148584
929,104.458519999
932,94.6453585937
933,104.596109768
934,94.7978835325
935,112.424254658
937,79.5225904517
939,94.5412436605
940,103.767305381
941,94.8176771726
942,103.54538202
943,94.2275403232
944,104.239095541
947,111.843979311
949,112.50918659
951,112.303697815
952,94.9103386571
953,104.342878173
954,79.1295426554
957,112.465270281
959,93.4275644593
960,116.061192674
963,115.707519474
965,111.843929522
967,104.101055685
971,94.2914911573
972,78.6976732595
973,94.2317743181
974,112.535421475
975,95.2936775497
978,117.176538116
980,112.350788475
981,94.5429275788
984,112.851798577
986,94.7977396985
988,93.3738586977
989,112.214202145
990,103.901467065
992,111.847432243
996,94.629878382
999,113.031904065
1000,94.4631160423
1001,112.34246234
1002,93.3473801563
1003,112.452302595
1004,93.5069281503
1008,111.987957394
