ID,y
1,78.52242414
2,101.447857155
3,81.3782359584
4,92.7746607286
5,104.993234808
8,76.0633460808
10,96.9817126933
11,74.4825466264
12,98.1945438684
14,87.6778261047
15,111.15341851
16,100.60178235
17,95.8228070927
19,90.2596487193
20,101.87510726
21,93.1437334636
22,113.348110678
23,103.323105456
26,96.6373542495
28,104.270966734
29,103.323105456
33,103.323105456
35,97.6969289247
41,100.683250005
42,95.7001608665
43,119.106101874
45,105.441189671
46,102.982881622
51,92.9914383692
53,89.864066961
55,113.565774251
56,94.5374396711
57,105.424782704
58,95.2538449565
59,104.108202064
63,113.352400644
64,96.5181654904
65,106.030372913
69,94.9594666505
71,98.4514206703
72,102.246698316
73,95.1392307487
76,100.574598379
77,111.835698701
78,116.567000498
82,94.787719201
83,106.030372913
84,95.5081275538
85,104.83934227
87,112.677046358
88,100.683250005
89,113.485416051
91,96.1355595972
93,92.7136491433
94,107.688237826
95,95.6352010624
96,108.973123002
97,94.1170770716
98,112.974844794
99,94.8204530962
101,104.800510546
103,113.485416051
104,89.9774297516
105,111.60755502
110,95.5761026001
111,112.436786296
113,113.690894186
114,96.343448429
115,109.969602982
117,113.485416051
120,94.331289716
121,114.023608526
122,96.2116130475
123,110.936192366
126,114.574969334
132,111.589313427
135,101.710838839
137,106.093340889
138,95.8327509364
140,94.2053671212
142,108.237801018
144,113.387259633
148,90.8014752285
149,113.197657156
155,94.8516594051
156,114.173434932
157,94.1170770716
162,113.999115932
163,100.439749367
167,94.0404639559
172,119.106101874
179,116.089178335
180,97.9371124977
181,111.399580678
182,95.5720561507
183,113.485416051
185,113.485416051
187,113.948258211
188,94.371996598
189,94.3501125965
191,91.9703938704
192,114.068820415
193,95.6097125282
194,114.323602052
195,91.6147079351
196,114.101559118
198,101.441581837
199,113.844969489
201,106.742720264
204,96.334371796
205,106.212932612
206,90.9330639505
210,96.1703709056
211,104.800510546
216,113.807871696
219,118.316646562
220,93.5883308607
221,111.083075834
226,111.399580678
227,93.6935672061
228,113.616000171
230,112.529292283
231,94.1170770716
235,118.086958401
236,91.991025604
238,111.319619085
242,105.138971185
243,94.7555782731
244,80.7149752389
245,108.367032805
247,113.47553905
248,92.1418157354
249,96.8798346796
250,114.469153769
251,91.991025604
253,118.086958401
254,96.4054982789
256,96.6764147914
257,92.2713205617
258,114.178608795
259,95.220937947
262,81.4492434264
266,95.6364634869
267,112.807438164
272,103.478131501
273,113.485416051
275,98.3484177617
276,117.672837887
279,96.0502694275
280,106.030372913
283,96.4999277073
285,112.713975461
288,113.485416051
289,100.283228537
290,107.244266369
291,95.5635938113
292,108.697603338
293,109.904499571
296,97.0382515901
297,112.461483858
298,115.859705654
299,95.1467299364
304,92.3863357009
305,77.5189842952
306,94.1850176832
307,112.539503104
311,115.877928229
313,111.439046993
314,91.5107906108
316,100.002289053
324,91.6773281448
327,96.1832058343
329,93.2624386474
330,113.698784431
337,105.039462466
338,95.0951187603
339,101.137478235
340,97.7497312384
343,93.1967630946
345,115.410699073
346,94.1015281446
347,113.146104559
349,112.993702482
350,92.8303135307
352,115.938738019
353,94.4306248961
354,77.3284443098
357,93.2987966943
358,110.717148088
362,115.914634393
364,119.717699622
365,104.502635969
366,108.175270208
367,113.995834211
368,96.4831692314
370,78.5913666514
373,94.0376073946
377,93.0401876054
378,111.25783607
382,103.173966805
384,111.330827002
390,94.4303273976
392,112.250683322
393,114.670780017
395,95.8619347468
396,106.201602505
399,84.2499407231
406,111.439046993
408,111.439046993
409,91.2789497107
410,78.8947814487
412,113.538571881
413,94.0042943861
419,93.6967328329
420,112.339862105
421,93.8549498244
430,96.8067519115
434,94.376805111
436,95.4032322852
437,92.7008372894
438,93.2511260201
439,112.682897259
440,93.9840757649
443,114.407351523
446,94.3206067769
448,94.8745947276
452,93.1907275876
453,106.4577172
457,103.736350999
458,94.7642738028
459,117.053744228
460,103.170803668
462,105.015492524
464,103.898398571
465,116.830877914
467,119.371501912
471,113.174092442
472,77.8704428124
473,101.66724788
475,95.2038733382
480,94.0447183823
488,109.372864858
490,112.539503104
491,101.960464886
492,80.810328076
493,93.5165056921
497,93.9520897001
498,114.448735607
499,94.9162957596
500,104.388403164
501,94.2169287911
502,111.170392018
506,96.2431300347
510,109.574544044
511,91.9378114546
512,93.6022406372
516,93.7723786387
518,93.6912162522
519,112.320917649
521,93.5917416257
522,113.708170055
526,112.290689135
529,93.9390791902
532,113.25485204
533,96.0128387535
536,111.750229771
537,100.202581675
539,95.4987005525
540,104.427919016
541,96.673871184
543,93.9751240716
546,112.63520889
547,92.3992583152
548,83.3438905315
551,92.8010727321
552,104.192529319
556,107.064022345
557,95.1402568427
558,113.995834211
559,94.6209736072
560,104.84332071
562,108.453776192
566,94.2659177837
570,114.448735607
571,92.7008372894
572,104.218225118
573,95.0568079961
575,116.830877914
576,108.935901312
577,94.1451272307
579,93.5342514265
580,111.624896315
581,112.323687714
589,112.539503104
591,103.186949258
593,94.59403513
594,106.221554425
595,94.9441589967
598,93.7578564926
602,111.41097817
604,114.878846677
606,110.424802248
608,107.075868174
609,103.765644338
610,95.1227901416
616,110.623138924
617,95.1728880927
618,101.265126777
620,104.21542675
622,110.775816531
623,92.7555707355
624,112.815859593
626,111.880088854
628,113.284147086
629,97.7539063267
630,112.146620029
637,95.7683894562
638,105.827343099
643,96.8238608459
645,94.0447183823
646,120.001349816
648,98.3786421474
652,93.6269819959
653,93.0192306994
654,114.448735607
656,113.667377317
657,96.088224043
659,94.4371614316
660,104.431082659
663,94.8166905745
664,112.536146056
666,104.958321716
668,109.281685916
669,89.2543674394
671,95.2647607886
675,93.6318512795
677,91.3870762531
678,107.242207857
679,104.254669329
682,97.0653256757
685,102.110707069
687,95.8675280102
688,89.7740336656
693,111.115736293
696,94.6355203558
698,94.1221629751
701,100.462830373
704,104.371768975
705,116.244355693
709,113.204060539
710,95.0086597342
711,106.738571028
712,93.9559391963
714,110.404335271
715,93.0102684655
716,111.848120737
717,96.9325800914
720,114.596994691
721,92.9565849178
724,101.793422118
725,94.4988681514
726,108.897016099
728,113.414459128
731,94.6243654186
734,104.576033164
738,94.6227197398
745,111.642262732
746,91.7051553427
751,79.2721099736
754,93.1689610216
756,96.9257074519
758,93.1922004501
759,110.462587164
761,117.772922108
766,91.9897932883
767,110.919732382
768,92.0540789994
769,112.641465687
770,93.9339696876
771,79.3321547571
772,104.994908541
773,91.9378808502
774,111.47964612
776,112.926467304
777,94.4792329815
780,118.612274216
782,104.958410709
787,103.686595317
788,96.5673388443
792,91.0246284294
793,112.828558818
798,94.4516232922
800,93.524075874
806,111.848120737
809,111.046227433
811,114.72763571
812,94.0370552313
814,117.295779121
816,100.047178973
817,96.2160278679
818,110.661474792
820,110.664438889
823,94.6435249366
829,90.6180083457
830,113.359109815
831,93.0031961212
834,111.286701845
839,93.7168089651
841,77.1555414646
844,103.692822162
845,93.204001023
848,92.5276865007
850,96.9342780095
851,103.410276278
852,90.194478432
854,92.4636968068
855,93.7037724658
856,103.240348367
859,101.480487256
861,111.47964612
864,93.4417952266
865,112.085292172
866,93.0435258612
867,92.6853472766
869,94.4528216484
871,90.9138620722
872,111.848120737
882,101.898717186
883,94.8983153425
885,94.5491519787
888,95.0042086789
893,110.316371723
901,108.583527436
903,102.15589072
904,93.8415404227
905,105.473634962
910,94.7628397622
911,107.999839565
914,112.374185642
918,112.529356441
921,92.296949993
928,95.5665907499
929,104.100285586
932,88.9925387457
933,108.574516601
934,94.7628397622
935,113.422363344
937,84.8134812285
939,93.1810957472
940,97.23742504
941,95.308009676
942,102.376300735
943,93.511444681
944,102.420403765
947,111.848120737
949,114.812585997
951,109.959273399
952,94.050947586
953,102.15589072
954,79.246366864
957,111.711393939
959,93.8322123471
960,117.826634943
963,117.295779121
965,111.848120737
967,102.221597765
971,96.6178737273
972,79.1297369253
973,94.2096831227
974,112.061913778
975,95.4535955171
978,124.661207097
980,118.366046646
981,93.2752344822
984,112.246899485
986,94.7628397622
988,92.0540789994
989,110.339445601
990,105.603266865
992,108.583527436
996,91.9523378048
999,111.669987238
1000,89.3337269523
1001,112.085292172
1002,93.0969000094
1003,112.926467304
1004,93.9198390044
1008,110.174780698
1009,89.4805300783
1010,106.492746854
1012,117.692080509
1013,90.3046981627
1014,108.424870843
1015,93.3954696448
1016,116.854258616
1019,94.7606951474
1020,110.807906119
1021,94.7628397622
1022,104.062203919
1024,94.7628397622
1025,75.1818420631
1027,94.2993252484
1028,106.105375908
1029,93.847597579
1030,92.1670683541
1033,114.601326425
1036,88.3029270601
1037,111.810660884
1038,92.4141448207
1042,93.1810957472
1043,100.768239632
1044,90.8950648915
1045,113.822738165
1047,114.432691411
1050,94.4161875019
1051,110.780697381
1054,93.9890951658
1056,93.2752344822
1057,93.8745978016
1059,96.2039657223
1062,96.7810487177
1063,102.799737492
1064,93.2752344822
1066,91.9866776787
1070,104.872378148
1076,113.327172159
1077,102.267481384
1078,110.465273388
1080,112.616656333
1082,113.216728922
1083,95.1119656338
1089,105.979987497
1091,96.4603576105
1093,94.0800593446
1097,96.3923767472
1099,94.6907995394
1101,96.2596409523
1103,96.296238738
1104,113.81647158
1106,111.644230925
1109,97.5908028912
1110,114.402656869
1111,92.5516914228
1112,112.864744994
1114,94.6804954396
1116,98.4678854666
1117,110.806849692
1120,94.633712534
1124,113.268739984
1125,97.0193963756
1126,113.450945152
1134,111.962913522
1137,96.9805219836
1138,113.202392647
1144,113.849509181
1145,95.3713166364
1146,92.4225640906
1148,97.4773206574
1150,93.6366011893
1152,105.240294836
1153,95.2541938887
1154,106.014773834
1155,95.4748690807
1157,95.0490295297
1162,94.9581553555
1165,114.320707896
1166,94.7262329084
1167,105.204478927
1168,96.005839992
1169,103.920921482
1171,117.30259272
1172,95.0067254532
1173,103.920921482
1174,95.3400711307
1176,96.0789552466
1177,105.053298868
1178,94.9111483079
1182,111.978840602
1186,95.3092343228
1187,117.915847973
1188,97.4418046366
1189,120.120244331
1191,103.925018281
1192,95.7393948844
1197,115.278391086
1198,92.8583444193
1200,79.170989128
1201,94.8481068578
1203,97.7406345746
1209,117.926303281
1214,103.208319092
1218,113.958429232
1222,96.0802344607
1226,98.5914554699
1228,96.0971380916
1230,93.4022211014
1232,78.822076411
1233,101.044750152
1236,117.101498954
1238,95.6487084479
1241,113.849509181
1244,102.885775179
1246,96.9110719037
1247,117.79617044
1250,111.106387947
1251,96.7069482293
1254,113.288369675
1255,96.0425492056
1256,112.779079723
1257,94.3223320979
1258,94.5870646805
1259,114.186543215
1260,97.4872071081
1263,111.845750823
1267,80.3905730774
1268,110.825982786
1271,96.1066417286
1272,111.922750004
1274,106.200047955
1275,94.9581553555
1276,111.100646753
1277,93.6136105337
1279,92.4225640906
1281,92.2933007677
1282,97.4418046366
1283,111.528440754
1285,115.471930177
1286,96.7181605505
1289,113.68237005
1296,117.995797204
1299,93.5753414594
1301,92.6529518996
1306,94.8642380579
1307,95.5420607337
1308,93.5168857642
1313,111.100646753
1314,96.2446378723
1315,114.402656869
1316,94.0637031909
1317,112.180254456
1319,94.2910136064
1323,95.4766181472
1324,104.75919685
1325,95.4654555255
1328,102.169717583
1329,95.8595560942
1330,113.799403432
1331,92.6320695681
1332,106.756194264
1337,98.0757398231
1338,112.232430573
1339,95.0639000087
1340,113.823399296
1343,113.976691405
1347,100.242097337
1348,94.6141281408
1349,105.069114052
1352,91.807144675
1354,95.8578558127
1359,112.698471869
1360,93.8387335039
1363,110.272187261
1364,95.0435232398
1365,105.571635534
1366,96.1341250204
1372,96.3408159291
1375,103.441520081
1376,93.2577750349
1378,88.8207066481
1379,112.305871825
1380,92.9681307772
1381,103.516013611
1384,115.649813848
1387,92.4514328061
1388,112.758609118
1392,76.7641598791
1394,103.738447822
1395,95.5526865622
1396,113.168689302
1398,94.1158922737
1399,113.168689302
1400,93.1018489829
1401,96.3287545262
1403,95.5687761479
1404,111.188401429
1406,113.168689302
1407,93.3157646596
1408,110.974900568
1410,79.402510893
1412,111.140047027
1413,95.2387825699
1415,96.6254398181
1420,110.974900568
1422,112.768127365
1423,102.909690779
1424,110.974900568
1425,98.8387939101
1426,79.402510893
1427,96.454273337
1429,92.2352986756
1430,112.561419362
1431,94.5392562141
1432,103.284293548
1434,107.746062198
1437,94.9884915743
1438,105.336518471
1440,114.014794972
1441,113.406985649
1442,93.7479714107
1444,113.490086288
1445,96.5952510261
1446,103.180535843
1448,93.1227051695
1453,93.1579883865
1454,111.140047027
1455,94.6443885243
1456,118.286247917
1458,111.140047027
1459,93.9217014955
1461,92.9739216097
1465,92.4514328061
1466,110.773091782
1469,93.7733583393
1472,93.1579883865
1474,94.2092336339
1477,113.071154436
1479,112.059072649
1482,88.9143790651
1483,76.7343743936
1487,93.7140609647
1488,113.353422687
1490,111.242632684
1492,109.628803373
1494,120.660483498
1496,103.031407178
