ID,y
1,79.3500199449
2,94.3017419134
3,80.479904155
4,78.6947944154
5,112.295547337
8,92.8421624249
10,111.255647911
11,93.6118623181
12,114.977782734
14,93.5876921988
15,114.926178008
16,109.720962649
17,97.697616133
19,94.0875390523
20,109.163695549
21,97.4277659642
22,115.260269337
23,97.6870277216
26,93.4693770135
28,93.7230051802
29,97.6884155821
33,97.6893307534
35,94.0435956481
41,97.7391195845
42,92.9885076177
43,114.890595218
45,106.04988074
46,106.841125732
51,93.8329477589
53,79.476105486
55,112.22490017
56,95.7426755849
57,109.395873242
58,95.3499898975
59,107.282989003
63,110.877288187
64,94.8309171531
65,108.784255122
69,93.8497322882
71,96.0186460879
72,106.827971504
73,93.7416972636
76,106.718914882
77,107.743561939
78,115.133528476
82,94.123123253
83,108.785323358
84,99.3616329686
85,107.568527512
87,111.810928401
88,97.7494349731
89,111.277344679
91,93.969912144
93,95.9189609537
94,106.699293012
95,93.9965229971
96,112.908964894
97,93.3127270934
98,111.976076022
99,94.3470463374
101,107.742872647
103,111.283873465
104,93.8023361271
105,111.195633432
110,96.8394295833
111,111.833695847
113,112.264051643
114,93.7378385181
115,111.838760827
117,111.29037567
120,94.1906430387
121,112.316757993
122,93.4571208135
123,112.630401985
126,111.887511784
132,113.278076378
135,110.444260167
137,108.597152485
138,94.5494093164
140,95.5840318909
142,111.710449068
144,112.696380598
148,93.3047783917
149,111.884688172
155,94.688019257
156,112.357375344
157,93.3640604654
162,111.91156098
163,94.8938435751
167,93.1592701123
172,114.964873513
179,112.937485613
180,93.5347743483
181,111.678449301
182,95.3746636468
183,111.320984333
185,111.32191576
187,111.832501929
188,94.2064051215
189,94.369797061
191,93.9559337629
192,110.839217857
193,94.7324975479
194,112.158751638
195,93.7064510267
196,110.565627939
198,97.6566471346
199,112.752777217
201,108.945554918
204,94.8616033215
205,109.873749975
206,97.6099098541
210,97.1096956526
211,107.713897147
216,113.11547857
219,115.126769905
220,94.7982791071
221,111.77644576
226,111.701354602
227,94.1737063845
228,112.449005659
230,112.226088731
231,93.4265113936
235,115.420149434
236,94.4728246499
238,112.392806935
242,107.585222968
243,94.1397429019
244,79.3050680368
245,112.533493544
247,112.498246154
248,93.2081139976
249,93.1601720208
250,112.538114536
251,94.4761344565
253,115.430115893
254,93.7472999642
256,94.2029120583
257,93.4768070798
258,112.825713023
259,94.5033133056
262,85.0682375306
266,95.8955695841
267,112.014708558
272,107.288068957
273,111.362289345
275,93.4332132794
276,113.806426354
279,95.0150303108
280,108.793060535
283,93.4113314826
285,112.458006934
288,111.36908036
289,97.3844287708
290,109.004302197
291,96.6615296729
292,111.653901032
293,112.025755688
296,93.8105153766
297,112.070174351
298,115.255324762
299,94.1920021799
304,93.4316858074
305,80.3439632941
306,94.5128038527
307,111.703612624
311,109.690522016
313,111.720411633
314,93.975098026
316,93.7616277066
324,94.93592739
327,94.9337615955
329,93.6244360067
330,112.200788872
337,108.882447681
338,97.5832965616
339,108.616302491
340,94.7729350739
343,93.5058606834
345,115.131591828
346,93.4993751489
347,111.959182539
349,111.270172763
350,93.4267576393
352,111.599179782
353,93.8897693397
354,79.0386947886
357,94.4052891691
358,112.597275309
362,112.447630247
364,112.050429544
365,106.842132481
366,95.8831006429
367,111.821488314
368,94.3613736052
370,79.7399750155
373,95.5235602469
377,93.9921570569
378,111.912475627
382,106.611601391
384,112.497328067
390,94.5571891584
392,111.913909709
393,112.966017769
395,96.0348968726
396,109.959137797
399,79.3022609314
406,111.765991254
408,111.76696804
409,93.5437770599
410,78.6117403738
412,112.292649267
413,93.4477552778
419,95.0557248575
420,112.842680409
421,93.4142155072
430,100.59837433
434,94.1883087982
436,94.2832645151
437,95.5815564834
438,93.5156701549
439,112.512375088
440,95.104033251
443,111.980712883
446,94.157074386
448,94.0745378917
452,94.6737515702
453,107.855531873
457,108.557327673
458,94.3267052863
459,114.397262429
460,108.043335726
462,109.104384875
464,106.677930956
465,115.24249164
467,113.038559307
471,111.516112094
472,79.0622419509
473,94.4512791723
475,94.521483627
480,95.6564333214
488,113.120835334
490,111.790633184
491,107.459549215
492,80.086532919
493,94.8023076321
497,93.3749537665
498,112.43942215
499,94.0325320877
500,106.743285304
501,94.298812425
502,111.567412711
506,79.9028635602
510,110.651734238
511,93.5535755917
512,93.7718048849
516,93.3665918014
518,93.8439336766
519,111.929900893
521,93.3601834343
522,113.001968605
526,112.928376063
529,97.5590210908
532,112.487548423
533,94.5566411772
536,113.075453348
537,95.1903229148
539,94.2962940917
540,107.465635153
541,95.4278851428
543,94.4487151367
546,112.200759284
547,94.9516615307
548,80.3512289453
551,94.0971075774
552,107.622145667
556,108.430801409
557,95.634460934
558,111.920821902
559,96.0301062601
560,109.266509831
562,109.846298596
566,96.5419932087
570,112.474013318
571,95.6156460763
572,108.742766513
573,94.2734684016
575,115.295823071
576,112.46400597
577,93.580811492
579,93.6556389771
580,112.231719783
581,113.515380733
589,111.835632596
591,106.769225811
593,96.1258386706
594,106.621093968
595,94.6610848744
598,94.1608859006
602,112.589553173
604,112.521027132
606,110.671874536
608,95.5061500466
609,107.530013089
610,94.0043785528
616,112.095351819
617,93.9861911248
618,106.959366323
620,108.131315598
622,112.607971513
623,93.133148828
624,112.75416414
626,112.10915932
628,112.532059716
629,93.9771275857
630,112.347242607
637,95.7534919498
638,109.660873178
643,98.3030388773
645,95.7067261211
646,114.247938336
648,96.5749821536
652,95.4895032892
653,95.6950222438
654,112.513244572
656,112.329437676
657,94.588241819
659,97.2061607193
660,108.483168474
663,93.9514133537
664,112.601821184
666,107.01184114
668,112.136917435
669,95.0389563913
671,95.6732784518
675,93.5320112817
677,93.9017344958
678,112.665697169
679,110.383316184
682,95.5404200196
685,107.915725592
687,94.8582323591
688,94.03643892
693,111.54804706
696,94.8449871806
698,93.7171328803
701,96.6504836614
704,107.590698444
705,115.367506645
709,112.799530535
710,95.2882535145
711,108.531616842
712,94.6658621496
714,111.629378479
715,93.5768578213
716,111.760072125
717,94.2362839089
720,115.225570766
721,94.2771149811
724,104.887497462
725,94.5536487177
726,111.919083182
728,112.492447648
731,94.3097851663
734,109.203582104
738,93.7704459276
745,112.094466193
746,93.7651067674
751,79.9925249046
754,93.8238216689
756,94.4395605468
758,94.7447197424
759,111.365096339
761,115.67622373
766,95.9481807788
767,112.629746418
768,93.2686626633
769,112.836470165
770,94.249633886
771,79.9900043694
772,107.811629978
773,94.1699383191
774,112.372772642
776,112.529586981
777,95.7807164941
780,115.155226773
782,107.157410215
787,106.206983842
788,94.3530583261
792,93.2111808302
793,112.569504852
798,95.8515926947
800,93.1901410994
806,111.793824748
809,112.787385779
811,112.3473201
812,94.0227970104
814,115.3248598
816,107.242126229
817,95.9331968296
818,110.933380894
820,111.491394294
823,94.378280231
829,93.6129010484
830,111.932099456
831,93.3470172889
834,112.490018791
839,94.6478561673
841,79.3607341067
844,107.244798166
845,94.1479962063
848,93.7846994747
850,97.5889445373
851,107.450195168
852,95.3627926379
854,93.9151924379
855,95.0775458361
856,108.155121433
859,106.456741289
861,112.408783747
864,94.3138884155
865,112.437317835
866,93.573271873
867,93.7827437481
869,94.5922698635
871,93.6677561869
872,111.817398426
882,106.040817626
883,94.1865081292
885,95.9010610971
888,95.0606380986
893,111.689193272
901,112.581910571
903,107.080277633
904,94.1320803558
905,107.782012853
910,95.8999971797
911,112.30847228
914,113.020949809
918,112.912230596
921,93.5525832001
928,94.9673019667
929,108.405776683
932,97.4938505308
933,108.148866458
934,95.9039898448
935,112.062163752
937,80.1440416428
939,94.2017064574
940,104.778350495
941,95.2451045923
942,107.181732108
943,93.9699547029
944,107.074951749
947,111.84289519
949,112.176024705
951,112.805345943
952,95.5511777617
953,107.053222891
954,80.097046426
957,112.649337806
959,93.5917943754
960,113.201447312
963,115.378708296
965,111.848816467
967,106.488844992
971,94.6573781233
972,79.031676085
973,94.6282964199
974,112.728485843
975,95.4860074576
978,113.576811711
980,112.318130905
981,94.2152243459
984,113.09960985
986,95.9120041039
988,93.4196322878
989,112.293182274
990,108.10726795
992,112.600402024
996,95.4991773124
999,112.366591943
1000,95.1468198133
1001,112.489868669
1002,93.4357460656
1003,112.592911002
1004,93.7449487705
1008,112.651411266
1009,96.3380420074
1010,109.158463042
1012,113.078263712
1013,93.7699592498
1014,112.748946641
1015,93.8875896155
1016,115.375944909
1019,94.0849601496
1020,111.854049034
1021,95.916856482
1022,106.816146154
1024,95.9172500751
1025,81.6730650065
1027,95.4057459903
1028,108.099105052
1029,95.3743761804
1030,93.9021458059
1033,113.01344331
1036,94.5273301676
1037,111.558073971
1038,93.8517141889
1042,94.188323599
1043,105.332460599
1044,94.5534201961
1045,112.551987074
1047,114.596618464
1050,94.5569610443
1051,111.722153547
1054,94.4348588469
1056,94.2529291108
1057,94.2370307293
1059,94.7744132569
1062,99.8307643163
1063,106.264648031
1064,94.2568512336
1066,94.4180592477
1070,108.139343808
1076,112.318436506
1077,95.2148258506
1078,113.090638575
1080,111.945191735
1082,110.237045694
1083,95.1563104929
1089,108.950592919
1091,95.087326411
1093,94.4151617414
1097,94.5437795004
1099,94.2324518538
1101,95.9058858625
1103,95.9132087394
1104,112.278274706
1106,112.265686065
1109,94.4931320594
1110,112.397582795
1111,95.0164487605
1112,114.156632385
1114,94.0953814033
1116,94.5541528764
1117,112.251663332
1120,94.3741469777
1124,112.550859401
1125,94.237517456
1126,113.057524088
1134,112.13360613
1137,93.8626714436
1138,112.340619737
1144,111.846068524
1145,94.757932618
1146,94.2641150457
1148,95.5164185174
1150,94.2675786719
1152,107.014160289
1153,94.2078402795
1154,105.174941689
1155,94.1846317347
1157,94.5578143601
1162,94.1426842073
1165,112.829116901
1166,95.0299834099
1167,107.591079886
1168,95.979781107
1169,106.125992973
1171,115.73254293
1172,95.579206587
1173,106.122131551
1174,95.0252547051
1176,95.3034978281
1177,106.544662306
1178,94.7873688479
1182,112.837401818
1186,95.7075034875
1187,112.978316793
1188,93.8075413432
1189,115.258439261
1191,108.440736394
1192,94.3170018384
1197,112.643585686
1198,93.9025720736
1200,79.2316896113
1201,95.2330010014
1203,94.9392394891
1209,115.432892162
1214,106.948974266
1218,112.026244201
1222,94.1768193265
1226,96.0833741876
1228,94.4052438555
1230,95.4547730121
1232,79.4573049075
1233,95.762619195
1236,114.620133597
1238,94.7738799171
1241,111.867430803
1244,107.99362102
1246,94.4637601679
1247,111.947586206
1250,112.823517369
1251,94.4139407104
1254,112.974564161
1255,94.995604821
1256,112.360536086
1257,95.0396884382
1258,95.1608119657
1259,111.903015927
1260,95.5802763852
1263,111.857469978
1267,78.5432123502
1268,112.884460847
1271,94.3120722919
1272,111.751678688
1274,107.678634371
1275,94.1104582858
1276,111.735335763
1277,94.0404176155
1279,94.2742456553
1281,96.1009818433
1282,93.8555883545
1283,112.139815903
1285,111.791320088
1286,94.142805832
1289,112.513122552
1296,112.797896353
1299,94.2709197059
1301,95.4519048995
1306,94.258301241
1307,95.5601050807
1308,93.7633052096
1313,111.741746065
1314,95.3071440867
1315,112.463547613
1316,94.4058685459
1317,111.766174093
1319,94.1051191849
1323,95.5795756932
1324,108.297303381
1325,94.4295509522
1328,106.939834837
1329,94.2620102122
1330,112.524230071
1331,95.727935599
1332,105.899307451
1337,94.3962093239
1338,111.115692141
1339,93.8862452944
1340,112.321012895
1343,112.271620159
1347,107.623841764
1348,95.4289542837
1349,107.892119911
1352,94.2297661829
1354,95.3886263482
1359,112.455322915
1360,95.6876825653
1363,111.600662631
1364,94.8796857966
1365,107.158371986
1366,95.1464225904
1372,95.3051146136
1375,105.566009744
1376,94.2274490943
1378,93.9591999518
1379,112.990204516
1380,95.8197628712
1381,105.671248637
1384,111.140122284
1387,94.31047071
1388,110.901045069
1392,78.5517115578
1394,108.687424101
1395,93.9210213081
1396,111.771162952
1398,95.0480193919
1399,111.771515381
1400,94.1095567497
1401,94.3652495221
1403,93.9844657522
1404,110.314378192
1406,111.772338006
1407,94.1732930854
1408,111.714080665
1410,78.5536960761
1412,111.749984221
1413,94.5335408679
1415,95.1673743504
1420,111.715257023
1422,111.89018181
1423,104.748701963
1424,111.71565194
1425,98.7819504817
1426,78.553086443
1427,94.9792637388
1429,93.7223052524
1430,111.965409642
1431,95.3468643259
1432,104.769286362
1434,112.394150269
1437,94.5705574914
1438,107.440262166
1440,112.263549619
1441,112.334595481
1442,94.8389424133
1444,111.757645297
1445,95.3973078333
1446,106.525039577
1448,93.8837422769
1453,94.4921099954
1454,111.754075239
1455,94.0990314048
1456,111.99630815
1458,111.754411174
1459,94.1902598554
1461,95.2335981471
1465,94.3429728456
1466,111.696549948
1469,95.4844833893
1472,94.497850088
1474,94.2998032378
1477,112.759796118
1479,110.79374726
1482,95.2603592889
1483,79.4454498858
1487,95.0926531649
1488,112.438858633
1490,112.048112539
1492,111.213272533
1494,115.196687572
1496,104.506881946
1497,96.9503312476
1499,95.5862577967
1502,94.2715622751
1507,110.754427498
1508,94.2121433109
1509,110.739503008
1511,93.897934116
1512,112.549301351
1513,115.437698734
1514,105.793257704
1518,112.306579419
1519,94.130844918
1522,112.181502077
1524,79.2949836015
1527,94.8576646071
1529,93.8463762123
1532,106.940735072
1536,112.49381938
1537,115.411835887
1539,108.721495207
1542,111.852048997
1543,94.1472462603
1544,107.589369824
1545,83.319810108
1550,94.0841679554
1551,111.002305194
1554,108.97450287
1556,106.487947023
1559,95.0412451562
1560,78.4914550678
1562,94.4705815106
1566,94.2217264881
1567,112.029755047
1569,107.669098737
1570,114.157334441
1571,112.070279962
1574,94.2007140861
1578,106.332961352
1580,93.9513238826
1583,111.661026408
1584,94.1987913588
1585,112.342879148
1586,94.577025986
1587,112.456848949
1588,93.9462903178
1590,114.858431228
1592,106.329789625
1596,110.419265166
1598,111.600004846
1599,94.1893320043
1604,113.459595541
1606,105.472121007
1607,94.5666661881
1608,104.7923436
1609,115.76861524
1611,94.3415220785
1613,95.0442809283
1616,95.6271495881
1619,113.100909605
1620,94.3646081179
1621,111.990249687
1622,94.6748201994
1625,112.386230431
1627,115.772750773
1629,111.560500873
1634,94.5326369386
1636,94.6097712339
1638,106.469925805
1639,95.2739098605
1641,95.2543799835
1643,93.7069866092
1644,104.053147601
1645,115.240434358
1646,95.662980597
1647,108.894485761
1648,94.4721379555
1652,93.9490363573
1653,112.954315147
1656,94.344207758
1658,94.1713102953
1659,112.444597658
1661,94.3464195878
1663,94.5741889292
1664,111.416397692
1665,94.017805971
1666,106.390672826
1667,105.331711657
1668,79.1075129225
1669,104.476196977
1670,94.1135426759
1672,112.707184809
1674,112.659989373
1677,112.455597279
1678,94.0387426295
1679,111.988129644
1680,94.6613611681
1683,106.904022054
1686,106.571532941
1687,111.909896028
1689,111.997987009
1690,94.2110898753
1691,115.355851168
1692,112.471146654
1693,94.1744244579
1695,94.52870167
1696,94.5536032811
1697,112.427415716
1700,106.359407245
1701,94.9739061599
1702,112.441879271
1703,94.0413664141
1704,112.545012808
1706,95.1309819396
1707,112.971756474
1708,94.5534202903
1710,94.4335338442
1711,106.042113606
1713,107.537857927
1717,105.989137161
1719,106.202329955
1720,93.841735037
1722,94.6551216552
1725,106.262436276
1726,94.5988930637
1727,106.031876255
1729,112.393325268
1730,94.1639715644
1731,112.678515117
1733,106.328550539
1734,94.3820644568
1735,111.904220688
1738,95.0434083749
1742,94.606734427
1745,112.660888726
1747,94.8508609311
1749,94.6450198556
1751,94.8043826815
1752,79.0751498503
1753,105.678191201
1754,95.4032126918
1755,94.6174021167
1756,107.721404123
1758,113.148315477
1759,93.9625068753
1760,108.164169076
1761,112.509965447
1762,94.1847835543
1763,112.99798515
1764,94.7892608655
1766,95.4432809098
1768,94.7724900137
1769,78.5490284462
1771,111.56786994
1772,94.7084336496
1773,105.750397281
1774,94.7958838087
1775,114.144743381
1777,112.439790412
1779,93.9507897429
1780,107.877104785
1787,94.0773919661
1788,94.6134027269
1790,94.4691314526
1796,112.187530074
1801,94.1904891221
1803,94.4824679403
1807,111.879135815
1809,112.615737701
1812,94.7435762483
1813,111.824357474
1814,95.3957662278
1815,112.388946192
1816,95.2834781512
1818,94.0528875534
1820,93.9463055745
1821,114.678208719
1822,95.4358518337
1825,94.5395030608
1826,106.191709359
1828,94.4976214048
1831,106.317689115
1836,111.629029032
1837,94.9097444614
1841,94.0963295557
1844,105.852050056
1848,95.0317528364
1851,108.562529958
1852,95.124632993
1853,94.1520095513
1854,111.159773215
1856,93.8471838612
1859,112.601668934
1860,94.6688541607
1861,81.0259265965
1863,106.881027413
1865,95.1929784528
1866,109.431489617
1867,93.3483423437
1868,94.0054781634
1872,94.7870175495
1879,95.5882726789
1880,105.779847723
1882,94.606918421
1885,106.727294475
1887,105.606156362
1888,94.0252691087
1890,111.275511932
1894,95.143324957
1895,105.429396618
1896,95.2470239534
1897,112.732435341
1900,111.262342893
1901,94.9975587542
1902,113.464934851
1905,94.3928537635
1906,112.343124929
1912,106.101089551
1915,94.7912608521
1916,107.184097041
1917,94.3811780823
1918,106.399841184
1920,79.2046669168
1923,94.1016065944
1924,107.23468012
1925,94.6084747053
1930,115.857972057
1932,111.833802003
1933,95.3102255892
1934,112.449112683
1935,94.9850457335
1940,78.5365462626
1941,94.6305846106
1942,112.099961438
1943,95.6778537062
1944,94.4198467478
1945,111.276885728
1948,115.498686913
1949,94.3106523949
1952,93.6162562314
1954,94.1164702403
1955,111.765460594
1958,94.4393623051
1959,78.9435895807
1960,113.021010535
1963,94.9536122266
1965,94.5258789177
1968,105.46281563
1969,94.8831178105
1971,94.8601091971
1972,112.534606804
1973,94.4006364226
1975,94.2802127908
1977,96.1003548138
1978,95.3963010805
1979,112.22964593
1981,94.3004763845
1982,112.117202163
1987,111.826795916
1988,94.3429397752
1993,95.8696882867
1997,94.3049473975
1999,94.532227409
2001,95.048734612
2002,114.61444038
2003,94.6679225053
2004,79.7031406413
2006,112.082644376
2007,94.7493127862
2009,108.450454014
2010,94.4438334842
2013,93.328917797
2018,79.0700534821
2022,106.649977151
2024,112.809127441
2025,95.1703331226
2026,106.644821882
2030,108.340682989
2031,95.0763239467
2032,105.981719591
2033,94.3973992603
2035,95.015825437
2036,111.863923082
2037,93.9818111965
2040,95.182693709
2043,113.440399733
2044,109.955721423
2046,106.634858345
2054,113.909378238
2055,94.9565419819
2056,107.673982858
2059,94.4414369838
2060,94.9544368783
2062,94.288864598
2063,112.140624647
2066,95.1232602393
2067,111.914565935
2072,94.5570360758
2073,111.847959474
2074,94.2780135798
2075,111.30955314
2076,94.6189589788
2080,94.3807537986
2082,94.9476315814
2085,112.431945462
2087,113.238402686
2091,111.283508438
2092,93.8976604654
2093,107.644134933
2098,93.3863234158
2101,113.030914884
2102,94.0753625581
2103,78.534804288
2105,109.236433754
2106,93.617232148
2107,112.230484682
2110,95.1220403216
2114,95.3342575819
2115,111.315902296
2117,79.2780010039
2118,96.1678292101
2119,104.325728882
2120,94.3656764068
2122,94.8632343984
2123,111.98731998
2126,94.5971233779
2127,106.744139945
2128,93.8565202262
2129,111.49244858
2132,97.5522754218
2135,105.896728959
2138,95.8153987812
2139,115.892182318
2141,112.157224329
2142,94.5580900357
2146,95.0265652456
2151,113.218385642
2157,106.877745564
