ID,y
1,79.8928070068
2,93.6524200439
3,79.0797119141
4,78.9919433594
5,112.099906921
8,92.3805465698
10,110.384101868
11,92.954498291
12,113.58795166
14,93.3603210449
15,113.57144928
16,104.029495239
17,94.2435150146
19,93.3906021118
20,102.767631531
21,95.3133392334
22,114.108192444
23,96.0302810669
26,96.3447341919
28,96.7772140503
29,96.0302810669
33,96.0302810669
35,95.6582870483
41,94.8773345947
42,94.0531311035
43,115.785430908
45,103.018806458
46,103.143730164
51,94.1383743286
53,79.3416366577
55,112.592041016
56,93.7228469849
57,104.978843689
58,94.8434143066
59,102.461654663
63,112.508018494
64,94.5594406128
65,105.714828491
69,94.8461456299
71,95.1276473999
72,102.80381012
73,94.4027099609
76,102.822494507
77,105.535202026
78,114.782051086
82,94.4026489258
83,105.714828491
84,95.0218658447
85,103.036437988
87,112.133415222
88,94.8773345947
89,112.865577698
91,93.7113265991
93,94.9484329224
94,104.790184021
95,101.497421265
96,112.029525757
97,95.1231689453
98,112.183135986
99,93.5841522217
101,103.677093506
103,112.865577698
104,95.3465194702
105,111.771903992
110,95.1257171631
111,112.72076416
113,112.10043335
114,93.9631652832
115,112.717414856
117,112.865577698
120,93.7035522461
121,112.275474548
122,96.3317108154
123,113.149330139
126,112.501579285
132,112.620246887
135,104.775222778
137,103.487976074
138,94.4346847534
140,93.7899932861
142,112.005157471
144,112.311836243
148,93.5271987915
149,121.580253601
155,94.95728302
156,112.906280518
157,95.1231689453
162,112.076477051
163,95.0521392822
167,93.5949325562
172,115.785430908
179,112.459838867
180,98.5659255981
181,111.72833252
182,95.5963516235
183,112.865577698
185,112.865577698
187,112.10849762
188,94.3951339722
189,94.2478713989
191,94.0397262573
192,112.522415161
193,93.9809951782
194,111.935882568
195,94.8753890991
196,112.533172607
198,96.8089141846
199,112.32434845
201,104.038002014
204,94.5600204468
205,105.377189636
206,93.4746704102
210,94.0879974365
211,103.677093506
216,112.872993469
219,115.38760376
220,96.064743042
221,111.624313354
226,111.72833252
227,93.6418685913
228,112.091766357
230,112.033325195
231,95.1231689453
235,115.837593079
236,93.483581543
238,112.152290344
242,104.888954163
243,93.652671814
244,79.8913803101
245,111.872917175
247,112.861953735
248,92.6608886719
249,93.8895263672
250,113.04901123
251,93.483581543
253,115.837593079
254,93.974861145
256,93.9331359863
257,93.4409713745
258,112.762908936
259,93.5877532959
262,81.7984771729
266,94.1678161621
267,112.476036072
272,102.861610413
273,112.865577698
275,97.3986206055
276,115.705558777
279,94.4431762695
280,105.714828491
283,93.57056427
285,111.951217651
288,112.865577698
289,110.518348694
290,104.128059387
291,94.4964065552
292,111.865997314
293,112.237167358
296,94.760848999
297,112.457946777
298,114.795417786
299,94.5705184937
304,93.923286438
305,80.639541626
306,94.058921814
307,111.703285217
311,106.543212891
313,111.75340271
314,93.7312469482
316,94.5673217773
324,95.3486633301
327,98.6212387085
329,93.9775848389
330,111.849143982
337,104.974159241
338,96.4992599487
339,104.240875244
340,94.5849304199
343,93.7305526733
345,115.35206604
346,94.5276870728
347,112.198509216
349,112.216552734
350,94.4197006226
352,112.398284912
353,93.9055099487
354,79.1188583374
357,94.0121002197
358,113.412574768
362,112.699562073
364,113.474342346
365,104.008460999
366,95.9828186035
367,112.046340942
368,94.7686157227
370,79.3063964844
373,95.1224060059
377,93.847946167
378,111.844329834
382,103.227508545
384,112.091766357
390,94.3646240234
392,112.774894714
393,112.42628479
395,95.8837051392
396,105.704055786
399,79.001159668
406,111.75340271
408,111.75340271
409,95.4299545288
410,79.2483215332
412,112.33883667
413,93.4953689575
419,101.62877655
420,112.63772583
421,93.4322662354
430,102.49659729
434,94.2112884521
436,94.7154693604
437,94.0353927612
438,93.5362167358
439,112.267211914
440,93.897567749
443,112.134178162
446,94.5858154297
448,93.9798355103
452,93.9267807007
453,104.91696167
457,104.40852356
458,94.2784423828
459,114.480033875
460,103.675796509
462,105.798782349
464,104.276176453
465,115.38760376
467,112.670387268
471,112.395935059
472,80.7640686035
473,94.190032959
475,94.5784759521
480,95.2069168091
488,112.164321899
490,111.703285217
491,104.036743164
492,79.1051864624
493,94.1600646973
497,93.5183792114
498,114.33203125
499,94.811050415
500,103.663978577
501,94.5660018921
502,112.223999023
506,81.4225006104
510,111.859794617
511,93.4834747314
512,93.9549255371
516,94.0875396729
518,94.2085189819
519,112.164573669
521,93.7943954468
522,112.078788757
526,112.419319153
529,95.7933349609
532,112.062850952
533,94.0419387817
536,113.07233429
537,100.888214111
539,94.5956344604
540,104.042694092
541,94.9269180298
543,94.3993301392
546,112.652626038
547,93.7294387817
548,79.6017303467
551,93.9871063232
552,103.589988708
556,105.41683197
557,95.53931427
558,112.046340942
559,94.8221740723
560,105.235725403
562,105.667526245
566,94.8272628784
570,114.33203125
571,94.0353927612
572,106.199005127
573,94.5629959106
575,115.38760376
576,113.604705811
577,94.0637359619
579,93.5127944946
580,111.760871887
581,112.618728638
589,111.703285217
591,103.127037048
593,94.5503997803
594,104.675254822
595,94.4407424927
598,93.9993057251
602,111.955505371
604,114.218017578
606,111.533432007
608,95.8343658447
609,104.01058197
610,94.1350708008
616,112.305397034
617,95.1899871826
618,102.566207886
620,103.309669495
622,111.579673767
623,93.6945419312
624,104.918334961
626,112.233535767
628,112.431678772
629,94.1982192993
630,111.999389648
637,95.9409332275
638,103.651679993
643,94.7308807373
645,95.2069168091
646,114.002288818
