ID,y
1,83.0588437753
2,100.260178915
3,81.533482813
4,80.4176322069
5,122.386965103
8,94.2910622298
10,113.976342393
11,95.3789101089
12,118.265914354
14,95.2291012966
15,117.746892107
16,105.437711645
17,101.948000836
19,95.2825746562
20,105.651025154
21,103.562512617
22,117.845473888
23,101.599073774
26,96.1395081747
28,94.1624990545
29,96.5463274383
33,96.2662774516
35,94.625668636
41,96.8326575808
42,94.4525409918
43,117.251347804
45,104.107454838
46,103.927974604
51,94.0475722295
53,80.5053760291
55,112.634892938
56,94.4748282613
57,104.11033592
58,95.2166902627
59,104.431398738
63,112.197679078
64,94.9090604172
65,104.856873401
69,95.6268948726
71,95.0881058649
72,104.255605887
73,94.4560815073
76,104.416603241
77,104.122764236
78,116.196126029
82,94.4569218724
83,104.856814629
84,94.3756982928
85,103.758364788
87,112.320435304
88,96.2357481397
89,112.795634011
91,94.6138893978
93,94.7269883545
94,104.339227929
95,96.2713512946
96,111.587739903
97,94.3452960119
98,112.96351234
99,94.1345236774
101,104.281930276
103,112.795588299
104,94.1477668039
105,111.979181043
110,94.7757156582
111,112.480101974
113,112.917091903
114,93.4385259784
115,115.023281417
117,112.795542588
120,94.3078750284
121,112.43134724
122,94.0508036789
123,112.876480845
126,112.3465836
132,112.176673832
135,104.936185484
137,104.520705799
138,94.7278266733
140,94.4750422742
142,113.691901217
144,112.326474779
148,93.8770224669
149,114.452282429
155,94.3660666888
156,112.433620962
157,94.4868313682
162,112.378540031
163,94.7451768032
167,94.357015953
172,116.069560639
179,113.16018014
180,93.8829594594
181,111.846860446
182,94.9581149194
183,112.795327092
185,112.795320561
187,112.189906316
188,94.2044471708
189,94.0419107693
191,94.3349890623
192,113.152408985
193,94.8693589516
194,112.063296547
195,93.7864454232
196,112.513035195
198,94.7059097734
199,112.356049838
201,104.560960257
204,94.4670292065
205,105.089585445
206,94.2826999892
210,94.3426081934
211,104.292252267
216,112.539610969
219,115.606936171
220,93.9015152129
221,112.017368881
226,111.852199052
227,94.0660269142
228,112.358671214
230,112.377074413
231,93.6856711717
235,116.464064005
236,94.1801273842
238,112.938426771
242,104.626288944
243,94.4389633567
244,80.4805701378
245,112.021864141
247,117.955457481
248,93.9282075229
249,94.2734593544
250,111.921938615
251,94.1800784077
253,116.472504379
254,93.9233911491
256,94.2577116372
257,93.6217761292
258,112.480138978
259,94.2107987469
262,80.0919379563
266,94.3144728785
267,115.056443509
272,103.559489138
273,112.792858855
275,101.200704479
276,112.935778675
279,94.6398848468
280,104.846810137
283,94.4180820504
285,112.473223568
288,112.792809879
289,94.7711748192
290,104.586556199
291,94.6266419935
292,111.539857395
293,112.437721532
296,108.810796739
297,112.113566015
298,115.985629875
299,94.501409879
304,93.7262521861
305,87.6982176643
306,94.391319085
307,111.841909554
311,109.715261144
313,111.851121531
314,93.9436191323
316,94.3870847886
324,95.33850305
327,94.578358609
329,93.8447313496
330,112.0674225
337,104.037129002
338,94.9701399726
339,105.023870213
340,94.906928652
343,93.7433956905
345,115.624095264
346,94.3034529846
347,114.869666493
349,112.138958751
350,93.6645467968
352,112.444364828
353,93.943511336
354,78.6930418066
357,94.0946372476
358,112.642961265
362,114.131672196
364,116.516712627
365,110.645013297
366,94.3828733097
367,112.317278803
368,94.6773625657
370,79.2583691571
373,94.9927461069
377,94.0170229305
378,112.404721525
382,104.370295341
384,112.358161859
390,94.4569715159
392,112.044316622
393,112.358851823
395,94.7181845289
396,104.791902492
399,78.8467006734
406,111.85670014
408,111.85669361
409,93.9311566297
410,80.0254324417
412,112.155219807
413,93.1959793284
419,94.6436661932
420,112.961774332
421,93.2813871675
430,102.825679156
434,94.0883651415
436,94.7109616448
437,94.4025545953
438,93.4779564167
439,112.60934031
440,94.2613704836
443,112.894278275
446,94.4907370383
448,94.4524017665
452,94.4846686744
453,104.014291973
457,104.570118899
458,94.2854379632
459,114.410190256
460,103.93207787
462,104.888218017
464,104.237965383
465,115.606132956
467,117.765772072
471,111.902899621
472,78.4048749154
473,94.2053113413
475,94.5100057537
480,94.796830718
488,112.809796019
490,111.841312041
491,104.192377163
492,79.1270216256
493,94.1322169953
